Country,Variable,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Value,Flags,,,,,,,
France,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,2258732792,,,,,,,,
France,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,17183639744,,,,,,,,
France,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,16827459199,,,,,,,,
France,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,16086185819,,,,,,,,
France,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,15140756769,,,,,,,,
France,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,14567962557,,,,,,,,
France,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,14562619841,,,,,,,,
France,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,14400731526,,,,,,,,
France,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,13335238260,,,,,,,,
France,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,13940177268,,,,,,,,
France,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,14088905879,,,,,,,,
France,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,16591683443,Break,,,,,,,
France,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,16557729810,,,,,,,,
France,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,17197539592,,,,,,,,
France,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,16385073964,,,,,,,,
France,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,17714346725,,,,,,,,
France,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,16928093953,,,,,,,,
France,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,14425880830,,,,,,,,
France,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,14577849926,,,,,,,,
France,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,14513573370,,,,,,,,
France,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,12635346239,,,,,,,,
France,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,12360152055,,,,,,,,
France,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,11591746589,,,,,,,,
France,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,11150479970,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,25358574.28,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,45872932.16,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,62479362.29,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,68647680.56,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,60179513.28,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,82758902.62,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,109830637.4,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,138104665.7,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,122287365.2,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,233926389.5,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,232732351.4,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,224578412.7,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,144115750.8,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,201622795.7,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,195541699.5,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,171339448.5,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,178389975,,,,,,,,
Georgia,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,276046271,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,11886831.69,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2001,EUR,Euro,0,Units,12784259.78,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2002,EUR,Euro,0,Units,11359884.05,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2003,EUR,Euro,0,Units,10983628.89,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,9502028.413,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,8217196.004,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,11902827.7,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,12824004.67,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,11689233.44,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,11852515.41,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,9353309.633,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,12141463.77,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,12242378.62,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,11989424.37,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,13632941.43,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,13646815.2,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,15758117.84,,,,,,,,
Georgia,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,27193561.63,,,,,,,,
Georgia,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,37245405.98,,,,,,,,
Georgia,Total road spending,Constant Euro,2001,EUR,Euro,0,Units,58657191.95,,,,,,,,
Georgia,Total road spending,Constant Euro,2002,EUR,Euro,0,Units,73839246.34,,,,,,,,
Georgia,Total road spending,Constant Euro,2003,EUR,Euro,0,Units,79631309.45,,,,,,,,
Georgia,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,69681541.7,,,,,,,,
Georgia,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,90976098.62,,,,,,,,
Georgia,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,121733465.1,,,,,,,,
Georgia,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,150928670.3,,,,,,,,
Georgia,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,133976598.7,,,,,,,,
Georgia,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,245778904.9,,,,,,,,
Georgia,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,242085661.1,,,,,,,,
Georgia,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,236719876.5,,,,,,,,
Georgia,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,156358129.4,,,,,,,,
Georgia,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,213612220,,,,,,,,
Georgia,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,209174640.9,,,,,,,,
Georgia,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,184986263.7,,,,,,,,
Georgia,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,194148092.8,,,,,,,,
Georgia,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,303239832.6,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,11540503598,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,12490738038,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,12222869172,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,12075547295,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,12365621221,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,13336528067,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,12718289556,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,12051593850,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,11575266049,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,11365204011,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,10757224214,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,11281792470,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,11212431376,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,11698484631,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,12715621473,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,11240000000,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,11219946572,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,11234860222,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,11209433890,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,11058748428,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,10757734710,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,11252281788,,,,,,,,
Germany,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,11815319667,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,1725729619,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,1932343870,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,2006427208,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,1897009543,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,1706179381,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,1191395477,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,1492809420,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,1581621475,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,1761708858,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,1796461242,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,1394000000,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,1310891406,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,1095030093,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,2220073290,,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,1682683920,Estimated value,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,1501004126,Estimated value,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,3132773922,Estimated value,,,,,,,
Greece,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,4529508136,Estimated value,,,,,,,
Greece,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,,Estimated value,,,,,,,
Greece,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,,Estimated value,,,,,,,
Greece,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,,Estimated value,,,,,,,
Greece,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,,Estimated value,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,263651387.9,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,233061917.3,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,517417988.7,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,497668786,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,352821671.8,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,276493536.9,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,336443501.5,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,364849224.7,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,308522272.9,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,1722046136,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,1941653910,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,659737252.8,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,656591935,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,940146418.1,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,1623485118,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,840161143.7,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,294932079.1,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,152520932.9,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,400744585.8,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,1259085692,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,1241115721,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,780756847.6,,,,,,,,
Hungary,Road infrastructure investment,Constant Euro,2017,EUR,Euro,0,Units,1163040055,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,194738336.3,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,173337352.8,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,234113248.3,Break,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,278930802.1,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,216165201.9,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2000,EUR,Euro,0,Units,167142375,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2004,EUR,Euro,0,Units,307118554.1,Estimated value,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2005,EUR,Euro,0,Units,323091923.9,Estimated value,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2006,EUR,Euro,0,Units,1419047879,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2007,EUR,Euro,0,Units,1389555849,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2008,EUR,Euro,0,Units,427085484.8,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2009,EUR,Euro,0,Units,470856381.2,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2010,EUR,Euro,0,Units,328639179.7,Estimated value,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2011,EUR,Euro,0,Units,253814279.2,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2012,EUR,Euro,0,Units,295541682.8,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2013,EUR,Euro,0,Units,370348291.3,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2014,EUR,Euro,0,Units,277346173.1,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2015,EUR,Euro,0,Units,280751025.3,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2016,EUR,Euro,0,Units,284587796.1,,,,,,,,
Hungary,Road infrastructure maintenance,Constant Euro,2017,EUR,Euro,0,Units,335548071.2,,,,,,,,
Hungary,Total road spending,Constant Euro,1995,EUR,Euro,0,Units,458389724.2,,,,,,,,
Hungary,Total road spending,Constant Euro,1996,EUR,Euro,0,Units,406399270.1,,,,,,,,
Hungary,Total road spending,Constant Euro,1997,EUR,Euro,0,Units,751531237,Break,,,,,,,
Hungary,Total road spending,Constant Euro,1998,EUR,Euro,0,Units,776599588.1,,,,,,,,
Hungary,Total road spending,Constant Euro,1999,EUR,Euro,0,Units,568986873.6,,,,,,,,
Hungary,Total road spending,Constant Euro,2000,EUR,Euro,0,Units,443635912,,,,,,,,
Hungary,Total road spending,Constant Euro,2004,EUR,Euro,0,Units,2029164690,Estimated value,,,,,,,
Hungary,Total road spending,Constant Euro,2005,EUR,Euro,0,Units,2264745834,Estimated value,,,,,,,
Hungary,Total road spending,Constant Euro,2006,EUR,Euro,0,Units,2078785132,,,,,,,,
Hungary,Total road spending,Constant Euro,2007,EUR,Euro,0,Units,2046147784,,,,,,,,
Hungary,Total road spending,Constant Euro,2008,EUR,Euro,0,Units,1367231903,,,,,,,,
Hungary,Total road spending,Constant Euro,2009,EUR,Euro,0,Units,2094341499,,,,,,,,
Hungary,Total road spending,Constant Euro,2010,EUR,Euro,0,Units,1168800323,Estimated value,,,,,,,
Hungary,Total road spending,Constant Euro,2011,EUR,Euro,0,Units,548746358.3,,,,,,,,
Hungary,Total road spending,Constant Euro,2012,EUR,Euro,0,Units,448062615.7,,,,,,,,
Hungary,Total road spending,Constant Euro,2013,EUR,Euro,0,Units,771092877.1,,,,,,,,
Hungary,Total road spending,Constant Euro,2014,EUR,Euro,0,Units,1536431865,,,,,,,,
Hungary,Total road spending,Constant Euro,2015,EUR,Euro,0,Units,1521866747,,,,,,,,
Hungary,Total road spending,Constant Euro,2016,EUR,Euro,0,Units,1065344644,,,,,,,,
Hungary,Total road spending,Constant Euro,2017,EUR,Euro,0,Units,1498588126,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,1995,EUR,Euro,0,Units,97551128.41,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,1996,EUR,Euro,0,Units,86184297.2,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,1997,EUR,Euro,0,Units,92259596.71,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,1998,EUR,Euro,0,Units,151517114.2,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,1999,EUR,Euro,0,Units,112656110.8,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2000,EUR,Euro,0,Units,121317826.4,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2001,EUR,Euro,0,Units,116558011.5,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2002,EUR,Euro,0,Units,120547390.9,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2003,EUR,Euro,0,Units,162615332.8,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2004,EUR,Euro,0,Units,131442680.3,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2005,EUR,Euro,0,Units,118446098.7,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2006,EUR,Euro,0,Units,171306173.4,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2007,EUR,Euro,0,Units,138313203,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2008,EUR,Euro,0,Units,229774838.3,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2009,EUR,Euro,0,Units,133832468.6,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2010,EUR,Euro,0,Units,79345111.46,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2011,EUR,Euro,0,Units,36499534.85,Break,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2012,EUR,Euro,0,Units,33419059.79,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2013,EUR,Euro,0,Units,35909530.78,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2014,EUR,Euro,0,Units,36539251.75,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2015,EUR,Euro,0,Units,49355286.33,,,,,,,,
Iceland,Road infrastructure investment,Constant Euro,2016,EUR,Euro,0,Units,47988279.35,,,,,,,,
Iceland,Road infrastructure maintenance,Constant Euro,1995,EUR,Euro,0,Units,18090177.61,,,,,,,,
Iceland,Road infrastructure maintenance,Constant Euro,1996,EUR,Euro,0,Units,20373247.93,,,,,,,,
Iceland,Road infrastructure maintenance,Constant Euro,1997,EUR,Euro,0,Units,18060284.47,,,,,,,,
Iceland,Road infrastructure maintenance,Constant Euro,1998,EUR,Euro,0,Units,17691058.78,,,,,,,,
Iceland,Road infrastructure maintenance,Constant Euro,1999,EUR,Euro,0,Units,21520376.29,,,,,,,,
