,ID,State,Year,(R01) Total Revenue,(E001) Total Expenditure,(E065) Total Highways-Dir Exp,(E066) Total Highways-Cur Op,(E067) Total Highways-Cap Out,(E068) Regular Hwy-Direct Exp,(E069) Regular Hwy-Cur Oper (E44),(E070) Regular Hwy-Cap Outlay,(E071) Toll Hwy-Total Expend,(E072) Toll Hwy-Current Oper (E45),(E073) Toll Hwy-Cap Outlay,State_Abbreviation
752,753,Missouri,1986,27346158,24535470,2286916,928177,1358739,2284201,925520,1358680,2715,2657,58,MO
753,754,Missouri,1987,27892664,25808262,2092529,921129,1171400,2089096,917813,1171283,3433,3316,117,MO
754,755,Missouri,1988,28023316,25931112,2057800,892585,1165215,2053030,889953,1163077,4770,2631,2138,MO
755,756,Missouri,1989,28643227,26316745,2115526,976416,1139110,2112492,973905,1138586,3034,2511,524,MO
756,757,Missouri,1990,28904657,26750529,2036797,989321,1047476,2032679,987849,1044830,4118,1472,2646,MO
757,758,Missouri,1991,29592762,28124779,2259877,1085570,1174307,2258201,1084010,1174191,1676,1560,115,MO
758,759,Missouri,1992,32206282,29986094,2263251,1067844,1195406,2255389,1067839,1187550,7862,5,7857,MO
759,760,Missouri,1993,33091363,29562493,2039738,972682,1067056,2039738,972682,1067056,0,0,0,MO
760,761,Missouri,1994,34231653,30269887,2334720,1149045,1185675,2334720,1149045,1185675,0,0,0,MO
761,762,Missouri,1995,38452888,32372501,2434386,1098810,1335576,2434386,1098810,1335576,0,0,0,MO
762,763,Missouri,1996,40067240,33766594,2446462,999538,1446924,2446462,999538,1446924,0,0,0,MO
763,764,Missouri,1997,39583873,35235498,2601972,1124407,1477565,2601972,1124407,1477565,0,0,0,MO
764,765,Missouri,1998,43771591,36861675,2636824,1233301,1403523,2636824,1233301,1403523,0,0,0,MO
765,766,Missouri,1999,44080858,39114140,2828710,1276902,1551808,2828710,1276902,1551808,0,0,0,MO
766,767,Missouri,2000,45031489,39790473,3056863,1292484,1764379,3056863,1292484,1764379,0,0,0,MO
767,768,Missouri,2002,41721607,45013198,3368971,1526298,1842673,3368971,1526298,1842673,0,0,0,MO
768,769,Missouri,2004,51804574,46157401,3332010,1513213,1818797,3332010,1513213,1818797,0,0,0,MO
769,770,Missouri,2005,51885603,46672102,3055283,1612971,1442312,3055283,1612971,1442312,0,0,0,MO
770,771,Missouri,2006,53741438,48055098,3351820,1531619,1820201,3351820,1531619,1820201,0,0,0,MO
771,772,Missouri,2007,58651069,49521268,3501082,1587180,1913902,3501082,1587180,1913902,0,0,0,MO
772,773,Missouri,2008,47777001,50948197,3211780,1501076,1710704,3211780,1501076,1710704,0,0,0,MO
773,774,Missouri,2009,38299198,55408563,3574012,1605059,1968953,3574012,1605059,1968953,0,0,0,MO
774,775,Missouri,2010,57995568,56250196,3563050,1556621,2006428,3563050,1556621,2006428,0,0,0,MO
775,776,Missouri,2011,62281333,54506212,3458011,1462414,1995597,3458011,1462414,1995597,0,0,0,MO
776,777,Missouri,2012,52706977,54659219,3133882,1345925,1787957,3133882,1345925,1787957,0,0,0,MO
777,778,Missouri,2013,57731083,53536415,2767953,1323593,1444360,2767953,1323593,1444360,0,0,0,MO
778,779,Missouri,2014,60299992,52407123,2556682,1376723,1179959,2556682,1376723,1179959,0,0,0,MO
779,780,Missouri,2015,55639639,53933092,2531890,1359303,1172588,2531890,1359303,1172588,0,0,0,MO
780,781,Missouri,2016,53624138,54785000,2443409,1332217,1111193,2442612,1331728,1110884,798,489,308,MO
781,782,Missouri,2017,61497472,55153612,2414628,1350331,1064297,2410415,1347053,1063362,4213,3278,935,MO
782,783,Montana,1977,5136227,4824091,794209,275958,518251,794209,275958,518251,0,0,0,MT
783,784,Montana,1978,5301009,4995049,703472,277933,425539,703472,277933,425539,0,0,0,MT
784,785,Montana,1979,5117076,4751550,660929,290991,369939,660929,290991,369939,0,0,0,MT
785,786,Montana,1980,5138649,4646842,727194,297276,429918,727194,297276,429918,0,0,0,MT
786,787,Montana,1981,5140355,4547265,676604,216393,460211,676604,216393,460211,0,0,0,MT
787,788,Montana,1982,5222458,4556308,521031,225683,295348,521031,225683,295348,0,0,0,MT
788,789,Montana,1983,5622278,4889588,562541,234112,328429,562541,234112,328429,0,0,0,MT
789,790,Montana,1984,5853567,5194241,627146,231038,396108,627146,231038,396108,0,0,0,MT
790,791,Montana,1985,6061697,5552294,692644,242746,449898,692644,242746,449898,0,0,0,MT
791,792,Montana,1986,5994434,5729705,761509,254039,507470,761509,254039,507470,0,0,0,MT
792,793,Montana,1987,5913919,5632139,660223,229511,430712,660223,229511,430712,0,0,0,MT
793,794,Montana,1988,6065854,5314459,580669,222989,357680,580669,222989,357680,0,0,0,MT
794,795,Montana,1989,5970888,5303422,562728,215589,347139,562728,215589,347139,0,0,0,MT
795,796,Montana,1990,6129474,5476774,582675,250915,331760,582675,250915,331760,0,0,0,MT
796,797,Montana,1991,5853854,5752358,609350,248120,361230,609350,248120,361230,0,0,0,MT
797,798,Montana,1992,6845342,5983416,626511,248200,378311,626511,248200,378311,0,0,0,MT
798,799,Montana,1993,6634494,5986862,604284,244813,359471,604284,244813,359471,0,0,0,MT
799,800,Montana,1994,6823934,6167284,625771,254181,371590,625771,254181,371590,0,0,0,MT
800,801,Montana,1995,7006836,6441014,598456,250420,348037,598456,250420,348037,0,0,0,MT
801,802,Montana,1996,7037333,6560495,649123,259862,389261,649123,259862,389261,0,0,0,MT
802,803,Montana,1997,7285089,6651016,630036,258463,371573,630036,258463,371573,0,0,0,MT
803,804,Montana,1998,7459126,6682722,637850,258978,378873,637850,258978,378873,0,0,0,MT
804,805,Montana,1999,7553127,6972356,707872,259108,448764,707872,259108,448764,0,0,0,MT
805,806,Montana,2000,8032477,7093329,737942,293084,444859,737942,293084,444859,0,0,0,MT
806,807,Montana,2002,7508265,7652396,739174,259980,479194,739174,259980,479194,0,0,0,MT
807,808,Montana,2004,9064212,8043223,809472,267728,541744,809472,267728,541744,0,0,0,MT
808,809,Montana,2005,9335846,8047069,810289,278096,532193,810289,278096,532193,0,0,0,MT
809,810,Montana,2006,9750962,8446190,846954,283522,563432,846954,283522,563432,0,0,0,MT
810,811,Montana,2007,10829887,8802945,862659,288306,574354,862659,288306,574354,0,0,0,MT
811,812,Montana,2008,9694600,9251947,875301,297309,577991,875301,297309,577991,0,0,0,MT
812,813,Montana,2009,8179082,9696636,953351,323431,629921,953351,323431,629921,0,0,0,MT
813,814,Montana,2010,10998091,10450272,1045609,361121,684488,1045609,361121,684488,0,0,0,MT
814,815,Montana,2011,11203678,10160116,978536,358569,619967,978536,358569,619967,0,0,0,MT
815,816,Montana,2012,9539088,10000071,1124676,394413,730263,1124676,394413,730263,0,0,0,MT
816,817,Montana,2013,10581492,9870165,938076,356498,581578,938076,356498,581578,0,0,0,MT
817,818,Montana,2014,11189736,10018027,987966,387379,600587,987966,387379,600587,0,0,0,MT
818,819,Montana,2015,10353503,10280464,1005104,388785,616319,1005104,388785,616319,0,0,0,MT
819,820,Montana,2016,9632945,10221070,882621,518189,364432,882621,518189,364432,0,0,0,MT
820,821,Montana,2017,11792456,10864883,843537,516160,327377,843500,516123,327377,37,37,0,MT
821,822,Nebraska,1977,10853994,11486744,1040793,419131,621662,1040793,419131,621662,0,0,0,NE
822,823,Nebraska,1978,10837537,11523260,1044854,439220,605634,1044854,439220,605634,0,0,0,NE
823,824,Nebraska,1979,10954940,11540624,1060684,413588,647097,1060684,413588,647097,0,0,0,NE
824,825,Nebraska,1980,10741968,11056173,1070092,378347,691744,1070092,378347,691744,0,0,0,NE
825,826,Nebraska,1981,10483963,10860237,962531,383951,578580,962531,383951,578580,0,0,0,NE
826,827,Nebraska,1982,10682652,10771261,926884,413603,513281,926884,413603,513281,0,0,0,NE
827,828,Nebraska,1983,11456353,11011871,958727,488788,469939,958727,488788,469939,0,0,0,NE
828,829,Nebraska,1984,11813151,11184132,1025720,460533,565187,1025720,460533,565187,0,0,0,NE
829,830,Nebraska,1985,12100003,11845374,1114740,497120,617620,1114740,497120,617620,0,0,0,NE
830,831,Nebraska,1986,12605426,12218223,1086506,510368,576137,1086506,510368,576137,0,0,0,NE
831,832,Nebraska,1987,12730590,11747993,957513,475483,482030,957513,475483,482030,0,0,0,NE
832,833,Nebraska,1988,12625615,11635372,949406,397277,552129,949406,397277,552129,0,0,0,NE
833,834,Nebraska,1989,13057402,12143609,964083,367374,596709,964083,367374,596709,0,0,0,NE
834,835,Nebraska,1990,13181425,12331516,981939,356814,625125,981939,356814,625125,0,0,0,NE
835,836,Nebraska,1991,13195162,12538844,983261,393801,589460,983261,393801,589460,0,0,0,NE
836,837,Nebraska,1992,13476107,12892257,981967,363948,618019,981967,363948,618019,0,0,0,NE
837,838,Nebraska,1993,13447609,13005801,1009961,364145,645816,1009961,364145,645816,0,0,0,NE
838,839,Nebraska,1994,14415511,13544901,1060390,378396,681994,1060390,378396,681994,0,0,0,NE
839,840,Nebraska,1995,14812013,13894975,1120642,391729,728914,1120642,391729,728914,0,0,0,NE
840,841,Nebraska,1996,15463926,14039197,1123590,422548,701042,1123590,422548,701042,0,0,0,NE
841,842,Nebraska,1997,16444259,14624067,1153301,431529,721772,1153301,431529,721772,0,0,0,NE
842,843,Nebraska,1998,16497575,14297135,1074686,432378,642308,1074686,432378,642308,0,0,0,NE
843,844,Nebraska,1999,16106178,14687483,1179330,433090,746240,1179330,433090,746240,0,0,0,NE
844,845,Nebraska,2000,16583989,15418118,1252093,442883,809211,1252093,442883,809211,0,0,0,NE
845,846,Nebraska,2002,16391995,17020949,1258734,460794,797940,1258734,460794,797940,0,0,0,NE
846,847,Nebraska,2004,20127017,18256400,1341283,480416,860867,1341283,480416,860867,0,0,0,NE
847,848,Nebraska,2005,19962121,17988584,1288056,379794,908262,1288056,379794,908262,0,0,0,NE
848,849,Nebraska,2006,20644977,18608465,1334759,463045,871714,1334759,463045,871714,0,0,0,NE
849,850,Nebraska,2007,21532063,19801197,1191187,461959,729228,1191042,461814,729228,145,145,0,NE
850,851,Nebraska,2008,19466605,20065803,1291635,531203,760432,1291635,531203,760432,0,0,0,NE
851,852,Nebraska,2009,18118521,21514813,1445235,560999,884236,1441915,557679,884236,3320,3320,0,NE
852,853,Nebraska,2010,22618025,21711996,1384396,570489,813906,1383875,570023,813852,520,467,54,NE
853,854,Nebraska,2011,23812794,21235297,1250707,536926,713781,1247759,533982,713777,2948,2943,4,NE
854,855,Nebraska,2012,21837691,21552611,1302090,512728,789361,1301113,511901,789212,977,827,149,NE
855,856,Nebraska,2013,23577466,21502814,1383038,506600,876438,1382255,505957,876298,783,643,140,NE
856,857,Nebraska,2014,24695388,21654486,1330518,526914,803603,1329621,526154,803466,897,760,137,NE
857,858,Nebraska,2015,23843551,23038569,1497380,577400,919980,1496407,576584,919823,973,816,157,NE
858,859,Nebraska,2016,23290407,23563262,1624317,606473,1017844,1620415,602928,1017487,3902,3545,357,NE
859,860,Nebraska,2017,24532065,23154831,1573885,744032,829853,1572772,743097,829675,1113,935,178,NE
860,861,Nevada,1977,4866380,4410603,434959,197095,237863,434959,197095,237863,0,0,0,NV
861,862,Nevada,1978,5430314,4797487,507124,198904,308220,507124,198904,308220,0,0,0,NV
862,863,Nevada,1979,5661016,5051245,513732,209686,304047,513732,209686,304047,0,0,0,NV
863,864,Nevada,1980,5580600,5410444,560174,193059,367115,560174,193059,367115,0,0,0,NV
864,865,Nevada,1981,5589103,5387530,542632,196077,346555,542632,196077,346555,0,0,0,NV
865,866,Nevada,1982,5896043,5508174,440202,190660,249542,440202,190660,249542,0,0,0,NV
866,867,Nevada,1983,6301794,6229695,541912,203836,338076,541912,203836,338076,0,0,0,NV
867,868,Nevada,1984,6425126,6049191,518807,203662,315146,518807,203662,315146,0,0,0,NV
868,869,Nevada,1985,6869723,6291773,591997,207309,384688,591997,207309,384688,0,0,0,NV
869,870,Nevada,1986,7778065,6820515,623088,220800,402288,623088,220800,402288,0,0,0,NV
870,871,Nevada,1987,8016742,7219259,608927,218888,390039,608927,218888,390039,0,0,0,NV
871,872,Nevada,1988,7956527,7535020,607956,187994,419961,607956,187994,419961,0,0,0,NV
872,873,Nevada,1989,8589432,8011753,654755,215627,439129,654755,215627,439129,0,0,0,NV
873,874,Nevada,1990,9554716,9053819,835428,225735,609692,835428,225735,609692,0,0,0,NV
874,875,Nevada,1991,9963408,10513954,706712,234971,471741,706712,234971,471741,0,0,0,NV
875,876,Nevada,1992,10595695,11161573,765611,242178,523433,765611,242178,523433,0,0,0,NV
876,877,Nevada,1993,11372951,11340508,861174,265900,595273,861174,265900,595273,0,0,0,NV
877,878,Nevada,1994,11988039,12082421,980495,260239,720256,980495,260239,720256,0,0,0,NV
878,879,Nevada,1995,13246479,12121261,1024965,267266,757699,1024965,267266,757699,0,0,0,NV
879,880,Nevada,1996,14254328,12422113,1065453,280883,784570,1065453,280883,784570,0,0,0,NV
880,881,Nevada,1997,15433391,14105288,1044998,308141,736857,1044998,308141,736857,0,0,0,NV
881,882,Nevada,1998,16809148,14701645,1210099,404901,805198,1210099,404901,805198,0,0,0,NV
882,883,Nevada,1999,17244995,15960283,1411120,428376,982744,1411120,428376,982744,0,0,0,NV
883,884,Nevada,2000,16917938,15985387,1603614,457461,1146154,1603614,457461,1146154,0,0,0,NV
884,885,Nevada,2002,17453201,19035507,1731765,742494,989271,1731765,742494,989271,0,0,0,NV
885,886,Nevada,2004,21922894,20854590,1841417,770736,1070681,1841417,770736,1070681,0,0,0,NV
886,887,Nevada,2005,23788038,21844339,1952484,790629,1161855,1952484,790629,1161855,0,0,0,NV
887,888,Nevada,2006,24759279,22811791,1781120,787662,993458,1781120,787662,993458,0,0,0,NV
888,889,Nevada,2007,27425197,23655065,2115203,824330,1290873,2115203,824330,1290873,0,0,0,NV
889,890,Nevada,2008,22759661,24425485,1650789,750020,900769,1650789,750020,900769,0,0,0,NV
890,891,Nevada,2009,19359177,25678948,1957166,770985,1186181,1957166,770985,1186181,0,0,0,NV
891,892,Nevada,2010,25672389,26817003,1634038,680819,953219,1634038,680819,953219,0,0,0,NV
892,893,Nevada,2011,28272051,25416718,1530607,597195,933412,1530607,597195,933412,0,0,0,NV
893,894,Nevada,2012,24061105,24474879,1795537,624733,1170804,1795537,624733,1170804,0,0,0,NV
894,895,Nevada,2013,26930433,23200300,1488894,609996,878897,1488894,609996,878897,0,0,0,NV
895,896,Nevada,2014,28603160,23073361,1284911,627410,657501,1284911,627410,657501,0,0,0,NV
896,897,Nevada,2015,26191300,24694882,1470064,667480,802584,1470064,667480,802584,0,0,0,NV
897,898,Nevada,2016,26831463,25063831,1460656,736662,723994,1460656,736662,723994,0,0,0,NV
898,899,Nevada,2017,32114231,26115984,2032699,801746,1230953,2032699,801746,1230953,0,0,0,NV
899,900,Arizona,1977,14660918,14468014,1169166,428636,740529,1169166,428636,740529,0,0,0,AZ
900,901,Arizona,1978,15756614,15026386,1231604,431047,800557,1231604,431047,800557,0,0,0,AZ
901,902,Arizona,1979,16654152,15839259,1275289,419864,855425,1275289,419864,855425,0,0,0,AZ
902,903,Arizona,1980,16631332,15841642,1270209,402839,867371,1270209,402839,867371,0,0,0,AZ
903,904,Arizona,1981,16215257,16197797,1263843,433943,829900,1263843,433943,829900,0,0,0,AZ
904,905,Arizona,1982,16509304,16303213,1153197,419506,733691,1153197,419506,733691,0,0,0,AZ
905,906,Arizona,1983,18175493,17975826,1113807,458928,654879,1113807,458928,654879,0,0,0,AZ
906,907,Arizona,1984,19209918,18517698,1394322,495595,898727,1394322,495595,898727,0,0,0,AZ
907,908,Arizona,1985,21521345,20426538,1762351,538159,1224192,1762351,538159,1224192,0,0,0,AZ
908,909,Arizona,1986,24384276,23016482,2040582,590726,1449856,2040582,590726,1449856,0,0,0,AZ
909,910,Arizona,1987,25430475,25145555,2761775,749703,2012073,2761775,749703,2012073,0,0,0,AZ
910,911,Arizona,1988,25182139,26018110,2524452,614157,1910295,2524452,614157,1910295,0,0,0,AZ
911,912,Arizona,1989,26718084,27046932,2695533,711508,1984025,2695533,711508,1984025,0,0,0,AZ
912,913,Arizona,1990,27949625,29044584,3203621,740741,2462880,3203621,740741,2462880,0,0,0,AZ
913,914,Arizona,1991,27798667,27483477,2252968,684259,1568709,2252968,684259,1568709,0,0,0,AZ
914,915,Arizona,1992,28373293,28382614,1973752,661927,1311825,1973752,661927,1311825,0,0,0,AZ
915,916,Arizona,1993,30142194,28708514,1679567,718695,960872,1679567,718695,960872,0,0,0,AZ
916,917,Arizona,1994,31327497,29482291,1800365,814536,985829,1800365,814536,985829,0,0,0,AZ
917,918,Arizona,1995,32673182,30367468,1656128,827917,828211,1656128,827917,828211,0,0,0,AZ
918,919,Arizona,1996,32474774,31288493,1939433,867881,1071552,1939433,867881,1071552,0,0,0,AZ
919,920,Arizona,1997,34041933,32307647,1915369,905340,1010029,1915369,905340,1010029,0,0,0,AZ
920,921,Arizona,1998,39278235,33354113,1959052,827315,1131737,1959052,827315,1131737,0,0,0,AZ
921,922,Arizona,1999,37833638,35402765,2556989,939429,1617560,2556989,939429,1617560,0,0,0,AZ
922,923,Arizona,2000,39540756,38850716,2787984,1152124,1635860,2787984,1152124,1635860,0,0,0,AZ
923,924,Arizona,2002,40989663,43413935,2607202,1169434,1437768,2607202,1169434,1437768,0,0,0,AZ
924,925,Arizona,2004,49812533,46813101,2694100,1121317,1572783,2694100,1121317,1572783,0,0,0,AZ
925,926,Arizona,2005,51530228,49523208,2598453,1186771,1411682,2598453,1186771,1411682,0,0,0,AZ
926,927,Arizona,2006,56976803,52061395,2998929,1337408,1661521,2998929,1337408,1661521,0,0,0,AZ
927,928,Arizona,2007,60580093,55719521,3196442,1392636,1803806,3196442,1392636,1803806,0,0,0,AZ
928,929,Arizona,2008,53635318,59638223,3416904,1373006,2043898,3416904,1373006,2043898,0,0,0,AZ
929,930,Arizona,2009,48637948,61590492,3441376,1268907,2172468,3441376,1268907,2172468,0,0,0,AZ
930,931,Arizona,2010,60813257,60063651,2972522,1042171,1930350,2972522,1042171,1930350,0,0,0,AZ
931,932,Arizona,2011,63845202,57288824,2702851,1059966,1642884,2702851,1059966,1642884,0,0,0,AZ
932,933,Arizona,2012,55224204,54559156,2489911,999237,1490674,2489911,999237,1490674,0,0,0,AZ
933,934,Arizona,2013,60577695,54905775,2388174,991448,1396725,2388174,991448,1396725,0,0,0,AZ
934,935,Arizona,2014,62056289,55341478,2118208,971388,1146820,2118208,971388,1146820,0,0,0,AZ
935,936,Arizona,2015,58016423,57202544,2255394,1056257,1199137,2255394,1056257,1199137,0,0,0,AZ
936,937,Arizona,2016,60270095,60278283,2509955,1133788,1376167,2509955,1133788,1376167,0,0,0,AZ
937,938,Arizona,2017,65885427,60174093,2517250,1133989,1383261,2517250,1133989,1383261,0,0,0,AZ
938,939,New Hampshire,1977,4327553,4431422,609495,303063,306432,552519,288206,264313,56976,14857,42119,NH
939,940,New Hampshire,1978,4485034,4236971,564765,289719,275046,516109,272230,243879,48656,17489,31166,NH
940,941,New Hampshire,1979,4541010,4210280,537711,292618,245093,480347,280274,200073,57363,12344,45020,NH
941,942,New Hampshire,1980,4345832,4189300,525726,278405,247321,466659,265815,200844,59067,12589,46478,NH
942,943,New Hampshire,1981,4207009,4278646,468708,278280,190428,427347,265086,162262,41360,13194,28166,NH
943,944,New Hampshire,1982,4422717,4365381,458232,296687,161546,437383,284502,152881,20849,12185,8664,NH
944,945,New Hampshire,1983,4676774,4615610,506340,295581,210759,481065,282705,198360,25275,12876,12399,NH
