,ID,Country,Investment Amount,Investment Type,Measure,Population,Year,Spending per Capita
1211,1264,Sweden,786765881.9,Road infrastructure maintenance,Constant Euro,9995153.0,2017,78.71474122507179
1212,1265,Switzerland,1735789919.0,Road infrastructure maintenance,Constant Euro,7040687.0,1995,246.53700966965297
1213,1266,Switzerland,1715626425.0,Road infrastructure maintenance,Constant Euro,7071851.0,1996,242.59934563100947
1214,1267,Switzerland,1683924864.0,Road infrastructure maintenance,Constant Euro,7088906.0,1997,237.54368643060016
1215,1268,Switzerland,1688003592.0,Road infrastructure maintenance,Constant Euro,7110002.0,1998,237.41253406117184
1216,1269,Switzerland,1784768731.0,Road infrastructure maintenance,Constant Euro,7143991.0,1999,249.82796464889162
1217,1270,Switzerland,965596208.9,Road infrastructure maintenance,Constant Euro,7184250.0,2000,134.40459462017608
1218,1271,Switzerland,1691367189.0,Road infrastructure maintenance,Constant Euro,7226647.0,2001,234.04591216369084
1219,1272,Switzerland,1744845002.0,Road infrastructure maintenance,Constant Euro,7284754.0,2002,239.5200993746666
1220,1273,Switzerland,1854229219.0,Road infrastructure maintenance,Constant Euro,7339002.0,2003,252.6541373064076
1221,1274,Switzerland,1813904136.0,Road infrastructure maintenance,Constant Euro,7389626.0,2004,245.46629775309333
1222,1275,Switzerland,1835138618.0,Road infrastructure maintenance,Constant Euro,7437116.0,2005,246.75406676458994
1223,1276,Switzerland,1795152255.0,Road infrastructure maintenance,Constant Euro,7483935.0,2006,239.86743003513527
1224,1277,Switzerland,1666772414.0,Road infrastructure maintenance,Constant Euro,7551117.0,2007,220.73190151867598
1225,1278,Switzerland,1809737000.0,Road infrastructure maintenance,Constant Euro,7647676.0,2008,236.63881681180007
1226,1279,Switzerland,1997927762.0,Road infrastructure maintenance,Constant Euro,7744000.0,2009,257.9968700929752
1227,1280,Switzerland,1998263638.0,Road infrastructure maintenance,Constant Euro,7827970.0,2010,255.2722657342836
1228,1281,Switzerland,1933966271.0,Road infrastructure maintenance,Constant Euro,7912398.0,2011,244.42226882419212
1229,1285,Turkey,26351363.81,Road infrastructure maintenance,Constant Euro,59756000.0,1995,0.44098272658812504
1230,1286,Turkey,57220104.28,Road infrastructure maintenance,Constant Euro,60671000.0,1996,0.94312116629032
1231,1287,Turkey,103314077.2,Road infrastructure maintenance,Constant Euro,61582000.0,1997,1.677666805235296
1232,1288,Turkey,91031984.09,Road infrastructure maintenance,Constant Euro,62464000.0,1998,1.4573511797195184
1233,1289,Turkey,143906849.1,Road infrastructure maintenance,Constant Euro,63364000.0,1999,2.271113709677419
1234,1290,Turkey,136167089.2,Road infrastructure maintenance,Constant Euro,64268750.0,2000,2.118713825926286
1235,1291,Turkey,142336793.1,Road infrastructure maintenance,Constant Euro,65166330.0,2001,2.1842075976965405
1236,1292,Turkey,86196951.97,Road infrastructure maintenance,Constant Euro,66002500.0,2002,1.3059649554183554
1237,1293,Turkey,130849573.4,Road infrastructure maintenance,Constant Euro,66794550.0,2003,1.9589857765341634
1238,1294,Turkey,87134205.76,Road infrastructure maintenance,Constant Euro,67598740.0,2004,1.2889915664108533
1239,1295,Turkey,100135182.5,Road infrastructure maintenance,Constant Euro,68435380.0,2005,1.4632078100538055
1240,1296,Turkey,166891970.8,Road infrastructure maintenance,Constant Euro,69295260.0,2006,2.4084182785373778
1241,1297,Turkey,285362303.3,Road infrastructure maintenance,Constant Euro,70158110.0,2007,4.067417199522621
1242,1298,Turkey,298479870.9,Road infrastructure maintenance,Constant Euro,71051680.0,2008,4.20088407339559
1243,1299,Turkey,450000212.8,Road infrastructure maintenance,Constant Euro,72039210.0,2009,6.246601160673472
1244,1300,Turkey,359985981.1,Road infrastructure maintenance,Constant Euro,73142150.0,2010,4.921730918492279
1245,1301,Turkey,676298938.4,Road infrastructure maintenance,Constant Euro,74223630.0,2011,9.111639223250062
1246,1302,Turkey,678173058.7,Road infrastructure maintenance,Constant Euro,75175820.0,2012,9.02115944594951
1247,1303,Turkey,619921455.6,Road infrastructure maintenance,Constant Euro,76054620.0,2013,8.15100326055143
1248,1305,Turkey,238936425.6,Road infrastructure maintenance,Constant Euro,77695904.0,2015,3.0752769875745316
1249,1306,Turkey,241391709.5,Road infrastructure maintenance,Constant Euro,78741053.0,2016,3.0656398448214808
1250,1307,Turkey,282470887.9,Road infrastructure maintenance,Constant Euro,79814871.0,2017,3.539075918571615
1251,1308,United Kingdom,5342469462.0,Road infrastructure maintenance,Constant Euro,58025000.0,1995,92.07185630331753
1252,1309,United Kingdom,4920396209.0,Road infrastructure maintenance,Constant Euro,58164000.0,1996,84.59521712743278
1253,1310,United Kingdom,4382370103.0,Road infrastructure maintenance,Constant Euro,58314000.0,1997,75.15125189491374
1254,1311,United Kingdom,4291460486.0,Road infrastructure maintenance,Constant Euro,58475000.0,1998,73.38966200940573
1255,1312,United Kingdom,4509423733.0,Road infrastructure maintenance,Constant Euro,58684000.0,1999,76.84247380887464
1256,1313,United Kingdom,4309474990.0,Road infrastructure maintenance,Constant Euro,58886000.0,2000,73.18335410793738
1257,1314,United Kingdom,4262629201.0,Road infrastructure maintenance,Constant Euro,59113000.0,2001,72.1098438752897
1258,1315,United Kingdom,4287641202.0,Road infrastructure maintenance,Constant Euro,58569630.0,2002,73.20587823416334
1259,1316,United Kingdom,4485366535.0,Road infrastructure maintenance,Constant Euro,58838950.0,2003,76.23124707357967
1260,1317,United Kingdom,4922717894.0,Road infrastructure maintenance,Constant Euro,59149120.0,2004,83.22554746376616
1261,1318,United Kingdom,4952762820.0,Road infrastructure maintenance,Constant Euro,59591040.0,2005,83.11254208686407
1262,1319,United Kingdom,4755917443.0,Road infrastructure maintenance,Constant Euro,60002570.0,2006,79.261895665469
1263,1320,United Kingdom,4309432216.0,Road infrastructure maintenance,Constant Euro,60481820.0,2007,71.25169540202329
1264,1321,United Kingdom,4411386834.0,Road infrastructure maintenance,Constant Euro,60982380.0,2008,72.33871216571082
1265,1322,United Kingdom,4421387971.0,Road infrastructure maintenance,Constant Euro,61423720.0,2009,71.98176813452523
1266,1323,United Kingdom,3917271032.0,Road infrastructure maintenance,Constant Euro,61914640.0,2010,63.26889782448868
1267,1324,United Kingdom,3338049078.0,Road infrastructure maintenance,Constant Euro,62435200.0,2011,53.46421694813182
1268,1325,United Kingdom,2969670012.0,Road infrastructure maintenance,Constant Euro,62858800.0,2012,47.24350468033116
1269,1326,United Kingdom,2726451372.0,Road infrastructure maintenance,Constant Euro,63237940.0,2013,43.114171207980526
1270,1327,United Kingdom,2276030782.0,Road infrastructure maintenance,Constant Euro,63650010.0,2014,35.75852984155069
1271,1328,United Kingdom,2226667416.0,Road infrastructure maintenance,Constant Euro,64853393.0,2015,34.33386154522401
1272,1329,United Kingdom,1976795149.0,Road infrastructure maintenance,Constant Euro,65379044.0,2016,30.235913957383655
1273,1330,United Kingdom,2073254719.0,Road infrastructure maintenance,Constant Euro,65844142.0,2017,31.487307086483106
1274,1331,United States,26236983022.0,Road infrastructure maintenance,Constant Euro,266278400.0,1995,98.53214914165024
1275,1332,United States,26195193810.0,Road infrastructure maintenance,Constant Euro,269394300.0,1996,97.23737217157156
1276,1333,United States,26712092536.0,Road infrastructure maintenance,Constant Euro,272646900.0,1997,97.97321200424432
1277,1334,United States,27999501110.0,Road infrastructure maintenance,Constant Euro,275854100.0,1998,101.50112363745907
1278,1335,United States,29061270479.0,Road infrastructure maintenance,Constant Euro,279040200.0,1999,104.1472536179375
1279,1336,United States,28739688871.0,Road infrastructure maintenance,Constant Euro,282162400.0,2000,101.85513332392976
1280,1337,United States,28398004513.0,Road infrastructure maintenance,Constant Euro,284969000.0,2001,99.65296054307662
1281,1338,United States,30490395061.0,Road infrastructure maintenance,Constant Euro,287625200.0,2002,106.00738412698192
1282,1339,United States,30923782758.0,Road infrastructure maintenance,Constant Euro,290107900.0,2003,106.59407330169223
1283,1340,United States,28892139139.0,Road infrastructure maintenance,Constant Euro,292805300.0,2004,98.67355249034085
1284,1341,United States,28764156351.0,Road infrastructure maintenance,Constant Euro,295516600.0,2005,97.33516273197512
1285,1342,United States,27797977907.0,Road infrastructure maintenance,Constant Euro,298379900.0,2006,93.16303781521476
1286,1343,United States,25823640814.0,Road infrastructure maintenance,Constant Euro,301231200.0,2007,85.72697919073455
1287,1344,United States,24501408117.0,Road infrastructure maintenance,Constant Euro,304094000.0,2008,80.57182357100108
1288,1345,United States,25666133111.0,Road infrastructure maintenance,Constant Euro,306771500.0,2009,83.66531151361845
1289,1346,United States,29785197468.0,Road infrastructure maintenance,Constant Euro,309347100.0,2010,96.28406882754032
1290,1347,United States,28858156000.0,Road infrastructure maintenance,Constant Euro,311721600.0,2011,92.57669664213195
1291,1348,United States,29798623384.0,Road infrastructure maintenance,Constant Euro,314112100.0,2012,94.86620663132685
1292,1349,United States,30836601373.0,Road infrastructure maintenance,Constant Euro,316497500.0,2013,97.43078973135648
1293,1350,United States,31602487567.0,Road infrastructure maintenance,Constant Euro,318857100.0,2014,99.11175748321114
1294,1351,United States,31439598955.0,Road infrastructure maintenance,Constant Euro,319528204.0,2015,98.39381488527378
1295,1352,Austria,1638665209.0,Total road spending,Constant Euro,7948278.0,1995,206.16606628504942
1296,1353,Austria,1450368207.0,Total road spending,Constant Euro,7959016.0,1996,182.22958805460374
1297,1354,Austria,1296829971.0,Total road spending,Constant Euro,7968041.0,1997,162.75392797301117
1298,1355,Austria,1516678741.0,Total road spending,Constant Euro,7976788.0,1998,190.1365237486567
1299,1356,Austria,1417563582.0,Total road spending,Constant Euro,7992323.0,1999,177.3656522640539
1300,1357,Austria,1402762715.0,Total road spending,Constant Euro,8011566.0,2000,175.09219982709996
1301,1358,Austria,1632928855.0,Total road spending,Constant Euro,8042293.0,2001,203.04269628077466
1302,1359,Austria,1151267649.0,Total road spending,Constant Euro,8082121.0,2002,142.44622779094746
1303,1360,Austria,1413822223.0,Total road spending,Constant Euro,8118245.0,2003,174.15367767294532
1304,1361,Austria,1541783915.0,Total road spending,Constant Euro,8169441.0,2004,188.7257543080365
1305,1362,Austria,1405385237.0,Total road spending,Constant Euro,8225278.0,2005,170.86173099559676
1306,1363,Austria,1491884928.0,Total road spending,Constant Euro,8267948.0,2006,180.44198246046057
1307,1364,Austria,1513055122.0,Total road spending,Constant Euro,8295189.0,2007,182.40152478744005
1308,1365,Austria,1371164673.0,Total road spending,Constant Euro,8321541.0,2008,164.77292763443694
1309,1366,Austria,1228263583.0,Total road spending,Constant Euro,8341483.0,2009,147.2476276700438
1310,1367,Austria,949000000.0,Total road spending,Constant Euro,8361069.0,2010,113.50223278865418
1311,1368,Austria,754734848.5,Total road spending,Constant Euro,8388534.0,2011,89.9721987775218
1312,1369,Austria,765185856.8,Total road spending,Constant Euro,8426311.0,2012,90.8091164449069
1313,1370,Austria,833634719.7,Total road spending,Constant Euro,8468570.0,2013,98.43866434356687
1314,1372,Austria,1068965517.0,Total road spending,Constant Euro,8584926.0,2015,124.51656741129743
1315,1373,Austria,1074114867.0,Total road spending,Constant Euro,8700471.0,2016,123.45479537831918
1316,1374,Belgium,282559104.1,Total road spending,Constant Euro,10136810.0,1995,27.874558574147095
1317,1375,Belgium,287680286.1,Total road spending,Constant Euro,10156640.0,1996,28.324355899195012
1318,1376,Belgium,269575892.6,Total road spending,Constant Euro,10181250.0,1997,26.477681286678948
1319,1377,Belgium,260250554.9,Total road spending,Constant Euro,10203010.0,1998,25.507233149825396
1320,1378,Belgium,277739026.8,Total road spending,Constant Euro,10226420.0,1999,27.1589692971734
1321,1379,Belgium,252773828.2,Total road spending,Constant Euro,10251250.0,2000,24.65785423241068
1322,1380,Belgium,251195884.7,Total road spending,Constant Euro,10286570.0,2001,24.41979053270429
1323,1381,Belgium,283366392.7,Total road spending,Constant Euro,10332780.0,2002,27.424022644438377
1324,1382,Belgium,303318872.8,Total road spending,Constant Euro,10376130.0,2003,29.23237014185443
1325,1383,Belgium,267382747.5,Total road spending,Constant Euro,10421140.0,2004,25.6577253064444
1326,1384,Belgium,263301759.4,Total road spending,Constant Euro,10478620.0,2005,25.12752246001859
1327,1385,Belgium,290391549.9,Total road spending,Constant Euro,10547960.0,2006,27.530588843719542
1328,1386,Belgium,264738825.0,Total road spending,Constant Euro,10625700.0,2007,24.914953838335357
1329,1387,Belgium,255192878.3,Total road spending,Constant Euro,10709970.0,2008,23.827599731838653
1330,1388,Belgium,286000000.0,Total road spending,Constant Euro,10796490.0,2009,26.4900907609788
1331,1389,Belgium,532000000.0,Total road spending,Constant Euro,10920270.0,2010,48.71674418306507
1332,1390,Belgium,388835418.7,Total road spending,Constant Euro,11047740.0,2011,35.195924116606655
1333,1391,Belgium,659112370.2,Total road spending,Constant Euro,11128250.0,2012,59.2287529665491
1334,1394,Belgium,1131989001.0,Total road spending,Constant Euro,11237274.0,2015,100.73519618726036
1335,1395,Belgium,1207581227.0,Total road spending,Constant Euro,11311117.0,2016,106.76056370029592
1336,1396,Belgium,938237967.9,Total road spending,Constant Euro,11351727.0,2017,82.65156199580909
1337,1397,Canada,12364762355.0,Total road spending,Constant Euro,29302310.0,1995,421.9722730050976
1338,1398,Canada,11500209415.0,Total road spending,Constant Euro,29610220.0,1996,388.3864900362105
1339,1399,Canada,11619979746.0,Total road spending,Constant Euro,29905950.0,1997,388.55076484779784
1340,1400,Canada,11664340999.0,Total road spending,Constant Euro,30155170.0,1998,386.81065299913746
1341,1401,Canada,11863190643.0,Total road spending,Constant Euro,30401290.0,1999,390.21997563261294
1342,1402,Canada,12099582512.0,Total road spending,Constant Euro,30685730.0,2000,394.30649073689955
1343,1403,Canada,12133531479.0,Total road spending,Constant Euro,31019020.0,2001,391.1642430676404
1344,1404,Canada,12290435133.0,Total road spending,Constant Euro,31353660.0,2002,391.99363433168566
1345,1405,Canada,12557772753.0,Total road spending,Constant Euro,31639670.0,2003,396.89961219570245
1346,1406,Canada,12952047866.0,Total road spending,Constant Euro,31940680.0,2004,405.50319736461466
1347,1407,Canada,13144875544.0,Total road spending,Constant Euro,32245210.0,2005,407.65358774217935
1348,1408,Canada,13721432512.0,Total road spending,Constant Euro,32576070.0,2006,421.2120280930143
1349,1409,Canada,16495219886.0,Total road spending,Constant Euro,32927520.0,2007,500.9554283468661
1350,1410,Canada,18007128023.0,Total road spending,Constant Euro,33317660.0,2008,540.4679687288964
1351,1411,Canada,20813508950.0,Total road spending,Constant Euro,33726920.0,2009,617.1185791646554
1352,1412,Canada,24072447859.0,Total road spending,Constant Euro,34126550.0,2010,705.3876778930188
1353,1413,Canada,20363595618.0,Total road spending,Constant Euro,34483980.0,2011,590.5233565847097
1354,1414,Canada,18881209786.0,Total road spending,Constant Euro,34880490.0,2012,541.3114834682655
1355,1417,Canada,10620975872.0,Total road spending,Constant Euro,35886196.0,2015,295.96271145595927
1356,1418,Canada,10607888699.0,Total road spending,Constant Euro,36259928.0,2016,292.55128964955475
1357,1419,Chile,1349094326.0,Total road spending,Constant Euro,14996650.0,1998,89.95971273584433
1358,1420,Chile,1484760765.0,Total road spending,Constant Euro,15197210.0,1999,97.69956228807787
1359,1421,Chile,1562658858.0,Total road spending,Constant Euro,15397780.0,2000,101.48598421330867
